2334994.0,1.4625923454784476e+18,City of Los Angeles,33.98636,30.0,2025-08-31,2
10623051.0,1.46284547138139e+18,Other Cities,33.86275,30.0,2021-06-15,0
57161.0,1.4625078544456804e+18,Other Cities,34.14531,31.0,2026-06-12,4
7068414.0,1.4627226175350666e+18,City of Los Angeles,34.04675,31.0,2019-09-24,0
16950887.0,1.4629988032057605e+18,City of Los Angeles,34.08688,3.0,2026-06-05,46
17294834.0,1.4630067746766868e+18,Other Cities,33.8405,30.0,2026-04-14,3
6719252.0,1.4627135760174794e+18,Other Cities,34.01112,1.0,2019-09-24,0
9176332.0,1.462796810819562e+18,City of Los Angeles,33.98929,30.0,2025-10-02,1
10330659.0,1.462837687967332e+18,Other Cities,33.90305,30.0,2015-06-09,0
10156476.0,1.4628330290256164e+18,Other Cities,34.0401,5.0,2023-11-10,0
13682855.0,1.4629191116068897e+18,City of Los Angeles,34.04954,30.0,2019-05-18,0
13789616.0,1.4629226425768084e+18,Other Cities,34.06847,1.0,2026-05-25,13
14129709.0,1.462931279382604e+18,City of Los Angeles,33.97489,30.0,nan,0
14383797.0,1.462590062137323e+18,Other Cities,33.90165,29.0,2023-07-31,0
1254174.0,1.4625409059283768e+18,City of Los Angeles,33.98732,30.0,2017-02-17,0
14604549.0,1.4629425790528804e+18,City of Los Angeles,34.07994,30.0,2019-09-03,0
14608422.0,1.4629426268650767e+18,City of Los Angeles,33.99491,30.0,2020-02-06,0
14453491.0,1.462938978739599e+18,City of Los Angeles,34.0196,30.0,2017-09-01,0
114555.0,1.4625099192277258e+18,Other Cities,33.78223,2.0,2026-06-07,29
10445495.0,1.4628408359100398e+18,Other Cities,34.09099,30.0,2017-09-18,0
675083.0,1.4625257776730458e+18,City of Los Angeles,34.130825,30.0,2026-02-17,4
17600679.0,1.4630139529136668e+18,City of Los Angeles,34.02828,30.0,nan,0
17737960.0,1.4630278253478144e+18,City of Los Angeles,33.99777,30.0,2022-11-23,0
15584046.0,1.4629658262136899e+18,City of Los Angeles,34.10479,30.0,2015-11-02,0
14488107.0,1.462939745057202e+18,City of Los Angeles,34.143886172693634,31.0,2025-05-01,0
130598.0,1.4625099140796073e+18,Other Cities,33.87062,30.0,2026-02-19,8
4732895.0,1.4625370548903485e+18,City of Los Angeles,34.18293,30.0,2024-01-27,0
1155655.0,1.4625384433769413e+18,City of Los Angeles,33.9979,30.0,2025-07-31,1
3967420.0,1.4626438471884052e+18,City of Los Angeles,33.99562,30.0,2014-08-30,0
15878447.0,1.4625957513557786e+18,Other Cities,34.05964,3.0,2025-09-23,2
16222285.0,1.4629814356219556e+18,City of Los Angeles,34.1595,30.0,2026-04-22,3
7757652.0,1.462562303915718e+18,City of Los Angeles,34.05039,30.0,2020-06-26,0
277669.0,1.4625144889927258e+18,City of Los Angeles,34.08132,5.0,2026-05-21,16
16818658.0,1.4629956875605942e+18,City of Los Angeles,34.18773,30.0,2018-08-18,0
20711901.0,1.4626142577991933e+18,City of Los Angeles,34.05976,30.0,2020-11-29,0
1317021.0,1.4625172801576653e+18,City of Los Angeles,34.14447,30.0,2024-11-20,0
18355011.0,1.4630525941424763e+18,Other Cities,34.14381,2.0,2019-12-30,0
18171166.0,1.4630378803572534e+18,City of Los Angeles,34.07646,4.0,2026-05-24,15
6171590.0,1.4626996961736604e+18,City of Los Angeles,34.10924,2.0,2026-05-27,17
19142820.0,1.462608413607444e+18,City of Los Angeles,33.97259,2.0,2026-06-07,39
19266386.0,1.4626088602606648e+18,City of Los Angeles,34.02941,30.0,2022-09-07,0
3803570.0,1.462531951158615e+18,City of Los Angeles,33.99122,30.0,2022-06-22,0
19267387.0,1.463073095151781e+18,City of Los Angeles,34.093,30.0,2024-04-13,0
19663623.0,1.462610246189112e+18,Other Cities,34.14192,3.0,2026-05-18,4
16787894.0,1.4629950413036516e+18,Other Cities,34.03056,31.0,2026-05-24,2
15529424.0,1.4629645141165868e+18,City of Los Angeles,33.99894,7.0,2026-04-16,14
232535.0,1.4625133288296305e+18,Other Cities,33.89929,3.0,2026-06-14,37
3377951.0,1.4626271717667464e+18,Other Cities,34.02842,1.0,2026-06-13,12
20662346.0,1.4631353925192655e+18,Unincorporated Areas,34.13576,2.0,2025-10-06,1
20668184.0,1.4631355403090286e+18,Other Cities,33.87512,30.0,2023-07-01,0
8168166.0,1.4627508796492017e+18,City of Los Angeles,34.08767,30.0,2026-05-22,5
2528914.0,1.462597576797167e+18,City of Los Angeles,34.08038,30.0,2019-08-30,0
7635095.0,1.4627371642197737e+18,Other Cities,33.82732,31.0,2026-03-06,2
10033808.0,1.462829949069027e+18,Other Cities,34.08221,20.0,2018-12-31,0
20076782.0,1.4630987726321894e+18,City of Los Angeles,34.17479,2.0,2026-06-08,57
23467689.0,1.4652737039961e+18,City of Los Angeles,34.1051,30.0,2017-08-20,0
189473.0,1.462512201715866e+18,City of Los Angeles,34.21002010449086,1.0,2026-05-28,39
11806191.0,1.4625800079716675e+18,City of Los Angeles,34.02649,30.0,2024-03-31,0
21304470.0,1.462616676815188e+18,Unincorporated Areas,34.14011,2.0,2026-02-17,2
21422412.0,1.4631548397714875e+18,Other Cities,33.9244,2.0,2026-06-14,66
17532979.0,1.4630123413875955e+18,Other Cities,34.0166,3.0,2015-12-01,0
4865547.0,1.462667105031898e+18,City of Los Angeles,33.97276,3.0,2025-12-26,9
19298557.0,1.4630747993335355e+18,City of Los Angeles,34.09396,31.0,2026-04-22,3
2014711.0,1.462584175141496e+18,City of Los Angeles,33.99317,90.0,2020-02-27,0
18519457.0,1.4630556805793856e+18,City of Los Angeles,34.09112,30.0,2015-08-31,0
24168951.0,1.4626282750907118e+18,Other Cities,34.087889360775826,3.0,2026-06-01,14
24622374.0,1.4653099267504883e+18,Other Cities,34.03923,30.0,2020-01-04,0
24639461.0,1.4653113199992282e+18,Other Cities,34.0968,30.0,2020-01-11,0
24716252.0,1.4653133174426191e+18,Other Cities,34.43977164426888,2.0,2026-05-17,5
24845343.0,1.4626310583414938e+18,Other Cities,34.18619,2.0,2026-06-12,30
24900659.0,1.4653230560249874e+18,City of Los Angeles,34.05129,31.0,2026-06-18,5
5847655.0,1.4626911690482163e+18,City of Los Angeles,34.11691,30.0,2024-07-26,0
104979697.0,1.4628827618179686e+18,City of Los Angeles,33.98458,31.0,2026-05-17,3
21150029.0,1.4631478536771574e+18,City of Los Angeles,34.10334,30.0,2018-09-03,0
1323354.0,1.462542765133293e+18,City of Los Angeles,34.10826,30.0,2018-05-29,0
25551648.0,1.4626339616031875e+18,City of Los Angeles,34.1410401,2.0,2026-05-01,1
13171981.0,1.4629049483644882e+18,City of Los Angeles,34.25611,31.0,2025-06-30,1
23300014.0,1.465271350419435e+18,City of Los Angeles,33.97742,30.0,2025-05-31,0
4341853.0,1.4626542435661258e+18,City of Los Angeles,34.11084,30.0,2015-04-15,0
26116584.0,1.4626361771289754e+18,City of Los Angeles,34.12071,30.0,2022-08-31,0
25756212.0,1.4653499515590234e+18,City of Los Angeles,34.17124,30.0,nan,0
26445146.0,1.4653669039742154e+18,Unincorporated Areas,34.07743,1.0,2026-05-30,40
26790063.0,1.4626386656000776e+18,City of Los Angeles,34.03623,180.0,2016-04-04,0
22252669.0,1.463175302698165e+18,Other Cities,34.17893,1.0,2026-06-10,49
7635095.0,1.4627371642197737e+18,Other Cities,33.82732,31.0,2026-06-01,3
8784700.0,1.462786905400545e+18,City of Los Angeles,34.18437,30.0,nan,0
17309242.0,1.4626019004849764e+18,City of Los Angeles,34.0896,30.0,2024-05-16,0
22827570.0,1.4631894018518879e+18,City of Los Angeles,34.01415,30.0,2019-10-05,0
60057.0,1.4625079648767058e+18,City of Los Angeles,34.16505,1.0,2024-09-02,0
4267838.0,1.4625345857261043e+18,City of Los Angeles,34.17865,30.0,2026-01-14,1
21288523.0,1.4626166110503068e+18,City of Los Angeles,34.15713,30.0,2026-04-30,2
22259699.0,1.4631754661014436e+18,City of Los Angeles,34.16766,30.0,2026-05-19,3
28643439.0,1.465422742253294e+18,City of Los Angeles,34.20199,30.0,2019-09-16,0
13661237.0,1.4629185740170885e+18,City of Los Angeles,33.98416,30.0,2024-07-06,0
6559776.0,1.4625461722954243e+18,City of Los Angeles,34.08328,30.0,2025-06-18,1
2528037.0,1.4625975598624369e+18,City of Los Angeles,33.98866,30.0,2015-06-24,0
29231132.0,1.4654307651431409e+18,Other Cities,34.1074,1.0,2017-02-14,0
10936748.0,1.4628530829869363e+18,City of Los Angeles,34.15084,30.0,2020-09-01,0
4051877.0,1.4625333081253317e+18,Other Cities,34.08223,3.0,2026-05-13,3
8425713.0,1.4627676810686781e+18,City of Los Angeles,34.15874,30.0,2023-01-28,0
30321702.0,1.4654461393507492e+18,City of Los Angeles,34.04613,30.0,2023-09-15,0
30934651.0,1.462653319722648e+18,Unincorporated Areas,33.99681,1.0,2026-05-24,13
31315050.0,1.4626546667354752e+18,City of Los Angeles,34.17075,30.0,2022-07-01,0
16840030.0,1.4629961938593385e+18,Other Cities,34.15359,2.0,2015-08-04,0
30850484.0,1.4654543729305587e+18,City of Los Angeles,34.04379,1.0,2025-10-05,2
30321335.0,1.46265113272629e+18,City of Los Angeles,34.23065,2.0,2025-10-12,5
26302393.0,1.4653609429928768e+18,Other Cities,33.77223,31.0,2025-11-03,2
99430.0,1.4625095659798582e+18,City of Los Angeles,34.07344,30.0,2016-08-23,0
22210553.0,1.4631742651377487e+18,City of Los Angeles,33.99641,30.0,2021-06-14,0
27541145.0,1.4654064252375785e+18,Unincorporated Areas,33.99965,3.0,2021-04-07,0
25695926.0,1.4626345243780163e+18,Unincorporated Areas,34.1339,7.0,2023-09-01,0
7657468.0,1.4627377939170808e+18,City of Los Angeles,33.99191,30.0,2026-06-13,4
33115177.0,1.465484919483123e+18,City of Los Angeles,34.09034,30.0,2018-10-31,0
586282.0,1.4625226928126136e+18,Unincorporated Areas,34.04967,4.0,2026-05-11,32
33314338.0,1.46548766983109e+18,City of Los Angeles,34.1612,1.0,2026-06-14,26
2566215.0,1.4625987506354598e+18,City of Los Angeles,33.99309,31.0,2025-08-01,1
1247886.0,1.4625407318686428e+18,City of Los Angeles,33.9947,30.0,2022-08-27,0
25326961.0,1.465340288112116e+18,City of Los Angeles,34.05795,31.0,2025-12-07,1
32721931.0,1.4654797749832072e+18,Other Cities,34.15732,31.0,2025-07-09,1
32536730.0,1.465477413827353e+18,City of Los Angeles,34.04077,30.0,nan,0
32875166.0,1.4654816641573627e+18,City of Los Angeles,34.04688,31.0,2024-03-11,0
37059770.0,1.4655519618654472e+18,Unincorporated Areas,34.36695,1.0,2022-08-07,0
10033808.0,1.462829949069027e+18,Other Cities,34.01287,28.0,2026-03-23,1
7288044.0,1.4627281070367974e+18,City of Los Angeles,34.10394,30.0,2015-12-04,0
29136175.0,1.4654293491797898e+18,Other Cities,34.08886,30.0,2020-03-15,0
32924109.0,1.465482335495456e+18,City of Los Angeles,34.24097,30.0,2026-04-21,2
27087765.0,1.4654000377012833e+18,City of Los Angeles,34.05249,30.0,2015-10-24,0
35597016.0,1.4655259155468585e+18,Other Cities,33.84177,3.0,2026-05-18,16
35630045.0,1.465526348603873e+18,City of Los Angeles,34.06617,30.0,nan,0
35729024.0,1.4655278258970138e+18,Other Cities,33.96367,31.0,2022-12-19,0
11806191.0,1.4625800079716675e+18,City of Los Angeles,34.02753,30.0,2019-08-23,0
8899101.0,1.4627898225188477e+18,City of Los Angeles,34.04631,30.0,2017-09-30,0
36525943.0,1.465543909841026e+18,City of Los Angeles,34.12551,3.0,2026-05-17,1
25326961.0,1.465340288112116e+18,City of Los Angeles,33.98628,31.0,2025-12-24,2
25149253.0,1.465336982058262e+18,Unincorporated Areas,34.09905,7.0,2021-09-20,0
32928235.0,1.4654824040100849e+18,City of Los Angeles,33.99493,30.0,2025-02-15,0
30492738.0,1.4626517557760584e+18,City of Los Angeles,34.04105,30.0,2022-06-06,0
27384891.0,1.4654042842790374e+18,City of Los Angeles,34.03271,30.0,2026-02-24,2
34526519.0,1.465507471906907e+18,Other Cities,33.88294,1.0,2020-01-03,0
7001598.0,1.4627209668926559e+18,City of Los Angeles,34.05236,30.0,2022-06-15,0
32170653.0,1.462657643194139e+18,City of Los Angeles,34.19849,30.0,2026-01-18,2
189473.0,1.462512201715866e+18,City of Los Angeles,34.21174,1.0,2026-01-30,11
18588828.0,1.4630571879117545e+18,City of Los Angeles,34.10769,30.0,2015-08-26,0
4626298.0,1.462661877346471e+18,City of Los Angeles,34.08774,30.0,2026-04-30,1
28005117.0,1.4626430812846216e+18,City of Los Angeles,34.087788,30.0,nan,0
36720326.0,1.465547176626598e+18,City of Los Angeles,34.05616,3.0,2026-05-03,9
38714289.0,1.4655787555347633e+18,City of Los Angeles,34.04525,30.0,2024-07-25,0
38861840.0,1.4655807143596518e+18,Other Cities,33.93138,1.0,2021-12-26,0
39061547.0,1.4655834038541384e+18,Other Cities,33.88053391568444,60.0,nan,0
39189360.0,1.4655854007729116e+18,City of Los Angeles,34.07702,30.0,nan,0
52109.0,1.4625077100006418e+18,Other Cities,34.10471,5.0,2026-05-21,2
39826194.0,1.465594540309843e+18,Other Cities,34.01289,1.0,2026-06-11,40
1541512.0,1.4625611810083802e+18,Other Cities,34.11811,1.0,2020-01-21,0
23044421.0,1.465267842786049e+18,Other Cities,34.05899,2.0,2026-05-13,37
2884038.0,1.4625268340163904e+18,City of Los Angeles,34.11263,4.0,2026-03-15,11
37068702.0,1.4655520829249009e+18,City of Los Angeles,33.993,30.0,2026-03-31,1
3415987.0,1.4625298112088668e+18,Unincorporated Areas,34.041758844572826,1.0,2026-04-26,5
37337247.0,1.4655585687243471e+18,City of Los Angeles,33.96711,30.0,2021-07-05,0
10738787.0,1.4628484861789158e+18,City of Los Angeles,34.04691,30.0,2016-07-05,0
39384670.0,1.4626813536178916e+18,Other Cities,34.01939,1.0,2026-06-02,72
2356898.0,1.4625929207867653e+18,City of Los Angeles,34.09617,3.0,2026-04-07,20
1757749.0,1.4625776369050452e+18,City of Los Angeles,34.04823303222656,31.0,2025-09-15,1
23535330.0,1.4652745696863332e+18,City of Los Angeles,34.06996,30.0,nan,0
